                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     41,                 1.4134,                0.94176,                0.91848,                0.69019,                 0.2605,                0.31341,                0.16325,                 1.5459,                 1.1182,                0.94723,                0.00736,                0.00736,                0.00736
                     42,                 1.2451,                0.81087,                0.91178,                0.57967,                 0.2605,                0.31148,                0.15351,                 1.5778,                0.80582,                0.93569,               0.007294,               0.007294,               0.007294
                     43,                 1.5507,                0.88327,                 0.9154,                0.57993,                0.34454,                0.35326,                0.15047,                 1.6352,                 1.0017,                0.93678,               0.007228,               0.007228,               0.007228
                     44,                 1.4767,                0.80365,                0.94221,                0.57993,                0.34454,                0.35326,                0.15047,                 1.6352,                 1.0017,                0.93678,               0.007162,               0.007162,               0.007162
                     45,                 1.6067,                0.98799,                0.97713,                0.55002,                0.31933,                0.34488,                0.18038,                 1.5025,                0.79356,                0.92619,               0.007096,               0.007096,               0.007096
                     46,                 1.4639,                0.87584,                0.94949,                 0.5058,                0.31092,                0.32822,                0.15792,                 1.5336,                  0.961,                0.91637,                0.00703,                0.00703,                0.00703
                     47,                 1.5091,                0.82107,                0.89778,                0.54077,                0.32773,                0.34073,                 0.1598,                 1.6322,                0.84517,                0.93905,               0.006964,               0.006964,               0.006964
                     48,                 1.3855,                0.75577,                0.94556,                0.54077,                0.32773,                0.34073,                 0.1598,                 1.6322,                0.84517,                0.93905,               0.006898,               0.006898,               0.006898
                     49,                 1.2898,                0.68401,                0.90525,                0.51506,                0.31933,                0.32936,                0.17537,                 1.5394,                0.79865,                0.93154,               0.006832,               0.006832,               0.006832
                     50,                 1.4498,                0.78161,                0.99348,                0.67542,                0.31479,                0.35231,                0.15424,                  1.629,                0.93559,                0.93361,               0.006766,               0.006766,               0.006766
                     51,                 1.7743,                0.92369,                 1.0444,                0.43709,                0.27731,                0.26685,                0.12918,                 1.5635,                0.88396,                0.91351,                 0.0067,                 0.0067,                 0.0067
                     52,                 1.3481,                0.76847,                0.89763,                0.43709,                0.27731,                0.26685,                0.12918,                 1.5635,                0.88396,                0.91351,               0.006634,               0.006634,               0.006634
                     53,                 1.3202,                0.77113,                0.96791,                0.57065,                0.28571,                0.28737,                0.14911,                 1.5341,                0.84064,                0.93053,               0.006568,               0.006568,               0.006568
                     54,                 1.5293,                0.84071,                 0.9848,                0.51918,                0.34454,                0.32832,                0.14628,                 1.5676,                0.93104,                 0.9079,               0.006502,               0.006502,               0.006502
                     55,                 1.4084,                0.78689,                 0.9199,                 0.5456,                0.32291,                0.30967,                0.15922,                  1.558,                0.77948,                0.92565,               0.006436,               0.006436,               0.006436
                     56,                 1.3585,                0.77672,                0.95792,                 0.5456,                0.32291,                0.30967,                0.15922,                  1.558,                0.77948,                0.92565,                0.00637,                0.00637,                0.00637
                     57,                 1.3988,                0.72758,                0.86853,                0.43943,                 0.2605,                0.25277,                0.13835,                 1.5869,                0.77011,                0.93626,               0.006304,               0.006304,               0.006304
                     58,                 1.2905,                0.72045,                0.90368,                0.52889,                0.33022,                0.32682,                0.17233,                 1.6043,                 0.6986,                0.95677,               0.006238,               0.006238,               0.006238
                     59,                 1.6299,                0.80078,                0.94928,                0.51321,                0.31933,                0.32617,                0.14753,                 1.5706,                0.72506,                0.91529,               0.006172,               0.006172,               0.006172
                     60,                 1.2725,                0.65554,                0.88574,                0.51321,                0.31933,                0.32617,                0.14753,                 1.5706,                0.72506,                0.91529,               0.006106,               0.006106,               0.006106
                     61,                 1.3859,                0.71617,                0.93503,                0.57681,                0.33613,                0.36619,                0.17833,                  1.494,                0.77017,                 0.9195,                0.00604,                0.00604,                0.00604
                     62,                  1.415,                0.80076,                0.94286,                0.62242,                0.33613,                0.35537,                0.16536,                 1.5681,                0.78584,                0.92651,               0.005974,               0.005974,               0.005974
                     63,                 1.3708,                0.78644,                0.91027,                0.56648,                0.32773,                0.32398,                 0.1406,                 1.6242,                0.87545,                0.94514,               0.005908,               0.005908,               0.005908
                     64,                  1.343,                0.69754,                0.90682,                0.56648,                0.32773,                0.32398,                 0.1406,                 1.6242,                0.87545,                0.94514,               0.005842,               0.005842,               0.005842
                     65,                 1.5117,                0.79685,                0.94683,                0.53382,                0.27731,                0.28404,                0.12763,                 1.6536,                0.88476,                0.95621,               0.005776,               0.005776,               0.005776
                     66,                 1.3202,                0.73357,                0.93415,                0.58822,                0.30252,                0.31758,                0.14115,                 1.6151,                0.82295,                0.94387,                0.00571,                0.00571,                0.00571
                     67,                 1.5127,                0.74133,                0.92416,                 0.6559,                 0.2437,                0.27898,                0.14776,                 1.6182,                0.83794,                0.93727,               0.005644,               0.005644,               0.005644
                     68,                 1.5876,                0.85378,                0.95927,                 0.6559,                 0.2437,                0.27898,                0.14776,                 1.6182,                0.83794,                0.93727,               0.005578,               0.005578,               0.005578
                     69,                 1.3354,                0.72323,                0.90251,                0.57255,                0.26891,                0.29913,                0.14289,                 1.6472,                0.85257,                0.94544,               0.005512,               0.005512,               0.005512
                     70,                 1.6086,                0.81274,                0.94261,                0.57639,                0.30252,                0.31334,                0.14996,                 1.5171,                0.76862,                0.92337,               0.005446,               0.005446,               0.005446
                     71,                 1.5717,                0.87632,                0.89161,                0.75224,                 0.3062,                0.36992,                0.15684,                 1.6954,                0.78814,                0.93777,                0.00538,                0.00538,                0.00538
                     72,                 1.2916,                0.68771,                0.94052,                0.75224,                 0.3062,                0.36992,                0.15684,                 1.6954,                0.78814,                0.93777,               0.005314,               0.005314,               0.005314
                     73,                 1.2937,                0.68784,                 0.9038,                0.52511,                 0.3624,                0.35855,                0.16494,                 1.6817,                0.77041,                0.92686,               0.005248,               0.005248,               0.005248
                     74,                 1.5548,                 0.8223,                0.93288,                0.39875,                0.30252,                0.31274,                0.16429,                 1.6668,                0.87571,                0.91924,               0.005182,               0.005182,               0.005182
                     75,                 1.2508,                0.69461,                0.88382,                0.48454,                0.32773,                0.35751,                0.16424,                 1.6771,                0.82969,                 0.9258,               0.005116,               0.005116,               0.005116
                     76,                 1.3493,                0.79932,                0.90481,                0.48454,                0.32773,                0.35751,                0.16424,                 1.6771,                0.82969,                 0.9258,                0.00505,                0.00505,                0.00505
                     77,                 1.3573,                0.74423,                0.92681,                0.55059,                0.23681,                0.27741,                0.15297,                 1.6321,                0.81469,                0.92531,               0.004984,               0.004984,               0.004984
                     78,                 1.2879,                0.71836,                0.95918,                0.50876,                0.31933,                0.32613,                0.15789,                 1.6368,                  0.799,                0.93446,               0.004918,               0.004918,               0.004918
                     79,                 1.2597,                0.70972,                0.91917,                0.43983,                0.29412,                0.29858,                0.15327,                 1.6263,                0.81788,                0.92804,               0.004852,               0.004852,               0.004852
                     80,                 1.2135,                0.65696,                0.86977,                0.43983,                0.29412,                0.29858,                0.15327,                 1.6263,                0.81788,                0.92804,               0.004786,               0.004786,               0.004786
                     81,                 1.4528,                0.75093,                0.88236,                0.38858,                0.22689,                0.23816,                0.12689,                 1.6606,                0.85132,                0.91098,                0.00472,                0.00472,                0.00472
                     82,                 1.6879,                0.81418,                0.96753,                0.48241,                0.36134,                0.35078,                0.16466,                 1.5704,                 0.7923,                 0.9139,               0.004654,               0.004654,               0.004654
                     83,                 1.4283,                0.72262,                0.91012,                0.46933,                0.31092,                0.32757,                0.16658,                 1.5465,                0.78664,                0.91047,               0.004588,               0.004588,               0.004588
                     84,                 1.2127,                0.64919,                 0.9065,                0.46933,                0.31092,                0.32757,                0.16658,                 1.5465,                0.78664,                0.91047,               0.004522,               0.004522,               0.004522
                     85,                 1.1891,                0.65571,                0.90798,                0.52002,                0.32773,                0.34438,                0.18065,                 1.5024,                0.81437,                0.90261,               0.004456,               0.004456,               0.004456
                     86,                  1.445,                0.75104,                 1.0403,                0.46546,                0.28571,                0.29938,                 0.1581,                 1.5826,                0.82619,                0.91258,                0.00439,                0.00439,                0.00439
                     87,                 1.5091,                0.78783,                0.94895,                0.53814,                0.33613,                0.33398,                0.16902,                 1.5408,                0.84661,                0.90499,               0.004324,               0.004324,               0.004324
                     88,                 1.2589,                0.70563,                 0.9143,                0.53814,                0.33613,                0.33398,                0.16902,                 1.5408,                0.84661,                0.90499,               0.004258,               0.004258,               0.004258
                     89,                 1.6878,                0.88123,                0.93527,                0.54383,                0.31933,                0.34436,                0.16881,                 1.5602,                0.80354,                 0.9159,               0.004192,               0.004192,               0.004192
                     90,                 1.3689,                0.72985,                0.95871,                 0.6271,                0.33613,                0.37765,                0.18302,                 1.5506,                0.80492,                0.90143,               0.004126,               0.004126,               0.004126
                     91,                  1.235,                 0.6852,                0.89818,                0.67497,                0.31092,                0.37096,                0.19023,                 1.5316,                0.73947,                0.88865,                0.00406,                0.00406,                0.00406
                     92,                 1.3347,                0.68545,                0.89733,                0.67497,                0.31092,                0.37096,                0.19023,                 1.5316,                0.73947,                0.88865,               0.003994,               0.003994,               0.003994
                     93,                 1.3946,                0.73458,                0.92986,                0.68138,                0.32773,                0.37463,                0.19101,                 1.4713,                0.74851,                0.88785,               0.003928,               0.003928,               0.003928
                     94,                 1.5474,                0.77432,                   0.88,                0.65494,                0.31933,                0.37075,                0.19267,                 1.4521,                0.74487,                0.88156,               0.003862,               0.003862,               0.003862
                     95,                 1.2132,                0.66806,                0.87378,                0.70266,                0.26891,                 0.3603,                0.17138,                 1.5431,                0.72089,                0.88587,               0.003796,               0.003796,               0.003796
                     96,                 1.4045,                0.68024,                0.87848,                0.70266,                0.26891,                 0.3603,                0.17138,                 1.5431,                0.72089,                0.88587,                0.00373,                0.00373,                0.00373
                     97,                 1.0598,                0.58479,                0.84843,                0.57684,                0.31092,                0.35512,                 0.1802,                  1.445,                0.72111,                0.87411,               0.003664,               0.003664,               0.003664
                     98,                 1.3008,                0.73056,                0.93029,                0.58386,                0.32773,                0.36328,                0.18928,                 1.4213,                0.73648,                0.87785,               0.003598,               0.003598,               0.003598
                     99,                 1.2611,                 0.6667,                 1.0021,                0.53845,                0.31092,                 0.3574,                0.19444,                 1.4274,                0.73686,                0.87958,               0.003532,               0.003532,               0.003532
                    100,                 1.2334,                0.65816,                0.86939,                0.53845,                0.31092,                 0.3574,                0.19444,                 1.4274,                0.73686,                0.87958,               0.003466,               0.003466,               0.003466
                    101,                 1.2666,                0.65538,                0.88987,                0.56516,                0.32773,                0.36757,                0.19974,                 1.3311,                0.75565,                0.87067,                 0.0034,                 0.0034,                 0.0034
                    102,                 1.2738,                0.65684,                0.92404,                0.50263,                0.32773,                0.34172,                 0.1961,                 1.3703,                0.75809,                 0.8768,               0.003334,               0.003334,               0.003334
                    103,                 1.1675,                0.63054,                0.86873,                 0.5672,                0.31092,                0.34884,                0.19058,                 1.4114,                0.74939,                0.87949,               0.003268,               0.003268,               0.003268
                    104,                 1.2396,                0.65799,                0.86454,                 0.5672,                0.31092,                0.34884,                0.19058,                 1.4114,                0.74939,                0.87949,               0.003202,               0.003202,               0.003202
                    105,                  1.145,                0.60886,                0.88765,                0.64091,                0.30252,                0.36193,                0.20614,                 1.3596,                0.72243,                0.88063,               0.003136,               0.003136,               0.003136
                    106,                 1.1932,                0.61197,                0.90152,                0.64712,                0.31933,                 0.3708,                0.20211,                  1.387,                0.73345,                0.88258,                0.00307,                0.00307,                0.00307
                    107,                 1.2033,                0.59984,                0.85399,                0.58418,                0.26891,                 0.3236,                0.16585,                 1.4741,                0.75542,                0.88802,               0.003004,               0.003004,               0.003004
                    108,                 1.4314,                0.71575,                0.92908,                0.58418,                0.26891,                 0.3236,                0.16585,                 1.4741,                0.75542,                0.88802,               0.002938,               0.002938,               0.002938
                    109,                 1.2709,                0.66304,                0.87913,                0.68459,                0.30252,                0.36595,                 0.1891,                  1.423,                0.72739,                0.88696,               0.002872,               0.002872,               0.002872
                    110,                  1.223,                 0.6474,                0.88355,                0.57978,                0.33613,                0.39697,                0.19973,                 1.4164,                 0.7034,                0.88299,               0.002806,               0.002806,               0.002806
                    111,                 1.2278,                 0.6213,                0.85151,                0.75234,                0.22689,                0.31047,                0.16453,                 1.4851,                0.73539,                0.88838,                0.00274,                0.00274,                0.00274
                    112,                 1.1886,                0.60395,                0.87379,                0.75234,                0.22689,                0.31047,                0.16453,                 1.4851,                0.73539,                0.88838,               0.002674,               0.002674,               0.002674
                    113,                 1.4672,                0.72695,                0.93934,                0.46077,                0.27289,                0.31042,                0.17821,                 1.4707,                0.70152,                0.88902,               0.002608,               0.002608,               0.002608
                    114,                 1.3972,                0.68516,                0.88883,                0.61783,                0.36134,                0.40192,                0.20394,                 1.3766,                0.67344,                0.87989,               0.002542,               0.002542,               0.002542
                    115,                 1.0222,                0.56037,                0.86608,                0.56592,                0.33613,                0.36019,                0.19819,                 1.3863,                0.70025,                0.88117,               0.002476,               0.002476,               0.002476
                    116,                  1.212,                 0.5989,                0.87215,                0.56592,                0.33613,                0.36019,                0.19819,                 1.3863,                0.70025,                0.88117,                0.00241,                0.00241,                0.00241
                    117,                 1.1623,                0.58586,                 0.8594,                 0.5486,                0.33613,                0.37787,                0.20308,                 1.3464,                0.66222,                0.87959,               0.002344,               0.002344,               0.002344
                    118,                 1.1077,                0.59753,                0.87464,                0.58639,                0.34552,                 0.3931,                  0.211,                 1.3414,                0.66186,                0.88072,               0.002278,               0.002278,               0.002278
                    119,                 1.1715,                0.58671,                0.88425,                0.60241,                0.35654,                0.41543,                0.21675,                 1.3168,                0.66073,                0.87419,               0.002212,               0.002212,               0.002212
                    120,                 1.2173,                0.59965,                0.86232,                0.60241,                0.35654,                0.41543,                0.21675,                 1.3168,                0.66073,                0.87419,               0.002146,               0.002146,               0.002146
                    121,                 1.4007,                0.77693,                0.94473,                0.68134,                0.35938,                0.42064,                0.21225,                 1.3671,                0.66278,                0.87978,                0.00208,                0.00208,                0.00208
                    122,                 1.2903,                0.62291,                0.84895,                0.59379,                0.34454,                0.40422,                0.20521,                  1.356,                0.68431,                0.87994,               0.002014,               0.002014,               0.002014
                    123,                  1.036,                0.58323,                0.83016,                0.62675,                0.33869,                0.39545,                 0.2033,                  1.345,                 0.6637,                0.88322,               0.001948,               0.001948,               0.001948
                    124,                 1.0202,                0.56746,                 0.8641,                0.62675,                0.33869,                0.39545,                 0.2033,                  1.345,                 0.6637,                0.88322,               0.001882,               0.001882,               0.001882
                    125,                  1.031,                0.55142,                0.88349,                 0.6375,                0.33994,                0.39501,                0.20682,                 1.3687,                0.67765,                0.88985,               0.001816,               0.001816,               0.001816
                    126,                 1.1572,                0.56784,                0.85755,                0.59956,                0.32773,                0.38838,                0.21265,                 1.3416,                0.69381,                0.88215,                0.00175,                0.00175,                0.00175
                    127,                 1.1015,                0.57042,                0.91294,                0.59543,                0.33613,                0.38364,                0.21392,                 1.3261,                0.68212,                0.88237,               0.001684,               0.001684,               0.001684
                    128,                 1.1332,                0.59732,                0.89877,                0.59543,                0.33613,                0.38364,                0.21392,                 1.3261,                0.68212,                0.88237,               0.001618,               0.001618,               0.001618
                    129,                0.93693,                0.51422,                0.84471,                0.66543,                0.31092,                0.38283,                0.21514,                 1.3179,                0.66357,                0.88082,               0.001552,               0.001552,               0.001552
                    130,                 1.2321,                0.60629,                0.88211,                0.63551,                0.34454,                0.39087,                0.21396,                 1.3243,                0.63987,                0.87672,               0.001486,               0.001486,               0.001486
                    131,                 1.0814,                0.55219,                0.85998,                0.66631,                0.36134,                0.41992,                0.21485,                  1.334,                0.65773,                0.87678,                0.00142,                0.00142,                0.00142
                    132,                 1.2443,                0.67305,                0.94179,                0.66631,                0.36134,                0.41992,                0.21485,                  1.334,                0.65773,                0.87678,               0.001354,               0.001354,               0.001354
                    133,                0.95051,                0.53011,                0.82806,                0.65382,                0.35294,                0.41415,                0.22421,                 1.3246,                0.66015,                0.87213,               0.001288,               0.001288,               0.001288
                    134,                 1.1895,                0.58122,                0.83526,                0.62523,                0.35294,                0.40803,                0.22107,                 1.3183,                0.65444,                0.87322,               0.001222,               0.001222,               0.001222
                    135,                0.95438,                0.51683,                0.87666,                0.58921,                0.35294,                0.40216,                0.21942,                 1.3226,                0.66087,                0.87213,               0.001156,               0.001156,               0.001156
                    136,                0.97207,                0.52061,                 0.8559,                0.58921,                0.35294,                0.40216,                0.21942,                 1.3226,                0.66087,                0.87213,                0.00109,                0.00109,                0.00109
                    137,                 1.2401,                0.65446,                0.92102,                0.59155,                0.35294,                0.40522,                0.21987,                 1.3299,                 0.6722,                0.87077,               0.001024,               0.001024,               0.001024
                    138,                 1.1313,                  0.563,                0.89185,                0.60551,                0.36115,                0.41457,                0.21922,                 1.3241,                0.65582,                0.86795,               0.000958,               0.000958,               0.000958
                    139,                 1.1327,                0.57081,                0.87003,                0.62332,                0.36134,                 0.4198,                0.22109,                 1.2991,                0.66798,                 0.8671,               0.000892,               0.000892,               0.000892
                    140,                0.98125,                0.50319,                0.82168,                0.62332,                0.36134,                 0.4198,                0.22109,                 1.2991,                0.66798,                 0.8671,               0.000826,               0.000826,               0.000826
                    141,                 1.2387,                0.61871,                0.86448,                0.60835,                0.34454,                 0.4104,                 0.2133,                 1.3013,                0.64976,                0.86808,                0.00076,                0.00076,                0.00076
                    142,                0.95834,                0.54976,                0.82717,                0.58022,                0.33685,                0.39259,                0.21414,                 1.2993,                0.65419,                0.86881,               0.000694,               0.000694,               0.000694
                    143,                  1.064,                0.54672,                0.86499,                0.59442,                0.34454,                0.39723,                0.21668,                  1.287,                 0.6423,                0.86983,               0.000628,               0.000628,               0.000628
                    144,                 1.0739,                0.54235,                0.87818,                0.59442,                0.34454,                0.39723,                0.21668,                  1.287,                 0.6423,                0.86983,               0.000562,               0.000562,               0.000562
                    145,                 1.0855,                0.56999,                0.82423,                0.60818,                0.36134,                0.39798,                0.21596,                 1.2879,                0.65149,                0.86951,               0.000496,               0.000496,               0.000496
                    146,                 1.0888,                0.58478,                0.84701,                 0.5985,                0.35294,                0.39602,                0.21983,                 1.2804,                 0.6452,                0.87012,                0.00043,                0.00043,                0.00043
                    147,                0.86887,                0.47802,                0.84354,                0.60268,                0.36134,                0.39998,                0.21933,                 1.2835,                0.63717,                0.86915,               0.000364,               0.000364,               0.000364
                    148,                0.87979,                0.45996,                0.85661,                0.60268,                0.36134,                0.39998,                0.21933,                 1.2835,                0.63717,                0.86915,               0.000298,               0.000298,               0.000298
                    149,                 1.0651,                0.54475,                 0.8047,                0.60301,                0.36134,                0.39609,                0.22018,                 1.2851,                0.63462,                0.86923,               0.000232,               0.000232,               0.000232
